nThreads, MatrixName, NRows, NCol, NZ, k, time, err_rel, GFLOPS
19, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 16, 0.001534, 0.000000, 10.277012
20, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 16, 0.001432, 0.000000, 11.010731
21, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 16, 0.001541, 0.000000, 10.225147
22, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 16, 0.001505, 0.000000, 10.473403
23, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 16, 0.001333, 0.000000, 11.821512
24, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 16, 0.001572, 0.000000, 10.028901
25, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 16, 0.001585, 0.000000, 9.945661
26, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 16, 0.001333, 0.000000, 11.824270
27, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 16, 0.001347, 0.000000, 11.703589
28, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 16, 0.001442, 0.000000, 10.934063
29, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 16, 0.001319, 0.000000, 11.948508
30, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 16, 0.001321, 0.000000, 11.932927
31, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 16, 0.001320, 0.000000, 11.940774
32, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 16, 0.002797, 0.000000, 5.635842
33, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 16, 0.001328, 0.000000, 11.872463
34, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 16, 0.001279, 0.000000, 12.325848
35, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 16, 0.001159, 0.000000, 13.603129
36, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 16, 0.001071, 0.000000, 14.712276
37, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 16, 0.001117, 0.000000, 14.109690
38, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 16, 0.001100, 0.000000, 14.331571
39, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 16, 0.001290, 0.000000, 12.219532
1, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.016035, 0.000000, 1.965932
2, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.009366, 0.000000, 3.365949
3, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.006102, 0.000000, 5.166085
4, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.004492, 0.000000, 7.018383
5, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.003758, 0.000000, 8.388473
6, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.003261, 0.000000, 9.668269
7, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.003029, 0.000000, 10.407978
8, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.002945, 0.000000, 10.703708
9, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.003108, 0.000000, 10.142159
10, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.002771, 0.000000, 11.378211
11, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.002863, 0.000000, 11.011542
12, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.003794, 0.000000, 8.308695
13, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.003550, 0.000000, 8.880574
14, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.003457, 0.000000, 9.119563
15, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.003281, 0.000000, 9.606991
16, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.003196, 0.000000, 9.862654
17, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.003104, 0.000000, 10.156364
18, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.003061, 0.000000, 10.298662
19, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.002951, 0.000000, 10.681425
20, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.003032, 0.000000, 10.396646
21, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.003030, 0.000000, 10.403755
22, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.003060, 0.000000, 10.303075
23, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.002985, 0.000000, 10.560580
24, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.002963, 0.000000, 10.639802
25, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.002911, 0.000000, 10.830795
26, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.002783, 0.000000, 11.329345
27, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.002770, 0.000000, 11.379521
28, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.002690, 0.000000, 11.719661
29, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.002954, 0.000000, 10.670012
30, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.002892, 0.000000, 10.899645
31, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.002898, 0.000000, 10.879562
32, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.002959, 0.000000, 10.654728
33, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.002870, 0.000000, 10.983847
34, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.002916, 0.000000, 10.809935
35, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.002872, 0.000000, 10.977815
36, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.002871, 0.000000, 10.979264
37, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.003055, 0.000000, 10.318259
38, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.002917, 0.000000, 10.808225
39, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 32, 0.005169, 0.000000, 6.099067
1, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.045845, 0.000000, 1.375252
2, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.024620, 0.000000, 2.560809
3, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.016727, 0.000000, 3.769218
4, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.012810, 0.000000, 4.921858
5, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.010926, 0.000000, 5.770407
6, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.009504, 0.000000, 6.633976
7, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.008366, 0.000000, 7.536467
8, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.007628, 0.000000, 8.264825
9, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.006859, 0.000000, 9.192153
10, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.007300, 0.000000, 8.637237
11, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.006484, 0.000000, 9.723966
12, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.006777, 0.000000, 9.303938
13, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.006914, 0.000000, 9.119133
14, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.007980, 0.000000, 7.900525
15, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.008213, 0.000000, 7.676353
16, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.008417, 0.000000, 7.490534
17, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.008090, 0.000000, 7.792998
18, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.007974, 0.000000, 7.907043
19, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.007910, 0.000000, 7.970544
20, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.008012, 0.000000, 7.868850
21, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.007322, 0.000000, 8.610329
22, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.007523, 0.000000, 8.380880
23, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.007369, 0.000000, 8.556093
24, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.006783, 0.000000, 9.295631
25, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.006881, 0.000000, 9.162802
26, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.007051, 0.000000, 8.941562
27, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.006763, 0.000000, 9.322034
28, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.006077, 0.000000, 10.375446
29, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.006550, 0.000000, 9.625142
30, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.006168, 0.000000, 10.222264
31, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.006755, 0.000000, 9.333306
32, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.005656, 0.000000, 11.147904
33, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.005730, 0.000000, 11.002779
34, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.005509, 0.000000, 11.444481
35, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.005734, 0.000000, 10.996404
36, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.005736, 0.000000, 10.991510
37, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.006331, 0.000000, 9.958385
38, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.005829, 0.000000, 10.816074
39, ../measurements/matrix_files/lung2.mtx, 109460, 109460, 492564, 64, 0.006097, 0.000000, 10.341600
1, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.003104, 0.000000, 1.481605
2, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.002706, 0.000000, 1.699589
3, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.002016, 0.000000, 2.281189
4, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001628, 0.000000, 2.823811
5, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001532, 0.000000, 3.001482
6, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001499, 0.000000, 3.068341
7, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001456, 0.000000, 3.157474
8, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001628, 0.000000, 2.825078
9, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001395, 0.000000, 3.297109
10, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001417, 0.000000, 3.244366
11, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001417, 0.000000, 3.245237
12, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001620, 0.000000, 2.839248
13, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001590, 0.000000, 2.892039
14, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001568, 0.000000, 2.932355
15, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001558, 0.000000, 2.951455
16, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001519, 0.000000, 3.026504
17, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001524, 0.000000, 3.017225
18, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001509, 0.000000, 3.047233
19, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001494, 0.000000, 3.077158
20, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001496, 0.000000, 3.073715
21, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001492, 0.000000, 3.081564
22, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001506, 0.000000, 3.053656
23, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001540, 0.000000, 2.985993
24, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001826, 0.000000, 2.518342
25, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001500, 0.000000, 3.066602
26, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001500, 0.000000, 3.065388
27, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001485, 0.000000, 3.095550
28, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001494, 0.000000, 3.078461
29, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001481, 0.000000, 3.104411
30, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.002253, 0.000000, 2.041337
31, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001453, 0.000000, 3.163925
32, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001459, 0.000000, 3.151269
33, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001468, 0.000000, 3.132114
34, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001474, 0.000000, 3.118630
35, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001456, 0.000000, 3.158466
36, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001466, 0.000000, 3.136071
37, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001451, 0.000000, 3.168690
38, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001450, 0.000000, 3.170367
39, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 3, 0.001448, 0.000000, 3.176444
1, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.004485, 0.000000, 1.366987
2, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.003440, 0.000000, 1.782485
3, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002610, 0.000000, 2.349111
4, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002430, 0.000000, 2.523419
5, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002265, 0.000000, 2.706353
6, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002191, 0.000000, 2.798296
7, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002134, 0.000000, 2.873589
8, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002074, 0.000000, 2.955768
9, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002049, 0.000000, 2.992516
10, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002053, 0.000000, 2.987049
11, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002048, 0.000000, 2.993247
12, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002351, 0.000000, 2.607695
13, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002329, 0.000000, 2.632538
14, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002324, 0.000000, 2.638202
15, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002308, 0.000000, 2.656716
16, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002283, 0.000000, 2.685036
17, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002271, 0.000000, 2.700034
18, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002278, 0.000000, 2.690984
19, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002246, 0.000000, 2.730351
20, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002247, 0.000000, 2.728273
21, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002248, 0.000000, 2.727028
22, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002258, 0.000000, 2.714830
23, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002264, 0.000000, 2.708362
24, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002260, 0.000000, 2.713158
25, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002260, 0.000000, 2.713101
26, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002251, 0.000000, 2.724190
27, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002228, 0.000000, 2.752311
28, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002216, 0.000000, 2.767038
29, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002214, 0.000000, 2.769486
30, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002216, 0.000000, 2.767098
31, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002206, 0.000000, 2.779540
32, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002246, 0.000000, 2.729869
33, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002242, 0.000000, 2.734372
34, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002231, 0.000000, 2.748380
35, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002221, 0.000000, 2.760559
36, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002230, 0.000000, 2.749425
37, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002264, 0.000000, 2.707923
38, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002247, 0.000000, 2.728201
39, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 4, 0.002224, 0.000000, 2.756758
1, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 8, 0.010455, 0.000000, 1.172866
2, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 8, 0.008170, 0.000000, 1.500877
3, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 8, 0.006904, 0.000000, 1.776035
4, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 8, 0.006377, 0.000000, 1.922817
5, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 8, 0.006129, 0.000000, 2.000861
6, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 8, 0.006414, 0.000000, 1.911830
7, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 8, 0.006736, 0.000000, 1.820552
8, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 8, 0.006330, 0.000000, 1.937107
9, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 8, 0.006254, 0.000000, 1.960802
10, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 8, 0.005907, 0.000000, 2.075780
11, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 8, 0.005922, 0.000000, 2.070705
12, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 8, 0.005861, 0.000000, 2.092097
13, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 8, 0.005892, 0.000000, 2.081046
14, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 8, 0.005842, 0.000000, 2.098833
15, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 8, 0.005892, 0.000000, 2.081302
16, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 8, 0.006629, 0.000000, 1.849695
17, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 8, 0.006577, 0.000000, 1.864547
18, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 8, 0.005020, 0.000000, 2.442741
19, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 8, 0.004998, 0.000000, 2.453319
20, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 8, 0.005307, 0.000000, 2.310796
21, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 8, 0.005330, 0.000000, 2.300753
22, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 8, 0.005056, 0.000000, 2.425369
23, ../measurements/matrix_files/dc1.mtx, 116835, 116835, 766396, 8, 0.005059, 0.000000, 2.423680
